FIPStxt,State,Area_name,Median_Household_Income_2016
18009,IN,Blackford County, IN,42,588
18011,IN,Boone County, IN,80,634
18013,IN,Brown County, IN,56,323
18015,IN,Carroll County, IN,55,708
18017,IN,Cass County, IN,46,287
18019,IN,Clark County, IN,51,837
18021,IN,Clay County, IN,50,185
18023,IN,Clinton County, IN,53,862
18025,IN,Crawford County, IN,46,210
18027,IN,Daviess County, IN,49,237
18029,IN,Dearborn County, IN,63,876
18031,IN,Decatur County, IN,51,999
18033,IN,DeKalb County, IN,52,599
18035,IN,Delaware County, IN,41,404
18037,IN,Dubois County, IN,62,852
18039,IN,Elkhart County, IN,54,582
18041,IN,Fayette County, IN,44,673
18043,IN,Floyd County, IN,58,703
18045,IN,Fountain County, IN,43,571
18047,IN,Franklin County, IN,57,674
18049,IN,Fulton County, IN,46,662
18051,IN,Gibson County, IN,54,690
18053,IN,Grant County, IN,40,177
18055,IN,Greene County, IN,46,019
18057,IN,Hamilton County, IN,92,406
18059,IN,Hancock County, IN,70,655
18061,IN,Harrison County, IN,57,573
18063,IN,Hendricks County, IN,78,464
18065,IN,Henry County, IN,45,356
18067,IN,Howard County, IN,49,204
18069,IN,Huntington County, IN,50,138
18071,IN,Jackson County, IN,51,871
18073,IN,Jasper County, IN,56,034
18075,IN,Jay County, IN,46,949
18077,IN,Jefferson County, IN,51,534
18079,IN,Jennings County, IN,50,425
18081,IN,Johnson County, IN,67,215
18083,IN,Knox County, IN,43,897
18085,IN,Kosciusko County, IN,56,010
18087,IN,LaGrange County, IN,60,402
18089,IN,Lake County, IN,53,600
18091,IN,LaPorte County, IN,52,763
18093,IN,Lawrence County, IN,47,997
18095,IN,Madison County, IN,45,853
18097,IN,Marion County, IN,45,300
18099,IN,Marshall County, IN,53,767
18101,IN,Martin County, IN,51,008
18103,IN,Miami County, IN,47,650
18105,IN,Monroe County, IN,44,442
18107,IN,Montgomery County, IN,51,527
18109,IN,Morgan County, IN,60,482
18111,IN,Newton County, IN,51,183
18113,IN,Noble County, IN,52,318
18115,IN,Ohio County, IN,54,422
18117,IN,Orange County, IN,41,077
18119,IN,Owen County, IN,46,069
18121,IN,Parke County, IN,47,599
18123,IN,Perry County, IN,48,905
18125,IN,Pike County, IN,49,578
18127,IN,Porter County, IN,67,302
18129,IN,Posey County, IN,61,619
18131,IN,Pulaski County, IN,47,243
18133,IN,Putnam County, IN,50,896
18135,IN,Randolph County, IN,46,750
18137,IN,Ripley County, IN,55,129
18139,IN,Rush County, IN,50,412
18141,IN,St. Joseph County, IN,48,960
18143,IN,Scott County, IN,47,738
18145,IN,Shelby County, IN,53,019
18147,IN,Spencer County, IN,58,217
18149,IN,Starke County, IN,46,602
18151,IN,Steuben County, IN,54,071
18153,IN,Sullivan County, IN,46,706
18155,IN,Switzerland County, IN,45,337
18157,IN,Tippecanoe County, IN,51,385
18159,IN,Tipton County, IN,60,756
18161,IN,Union County, IN,46,862
18163,IN,Vanderburgh County, IN,46,750
18165,IN,Vermillion County, IN,51,425
18167,IN,Vigo County, IN,43,560
18169,IN,Wabash County, IN,51,561
18171,IN,Warren County, IN,55,466
18173,IN,Warrick County, IN,65,809
18175,IN,Washington County, IN,48,939
18177,IN,Wayne County, IN,42,983
18179,IN,Wells County, IN,56,054
18181,IN,White County, IN,47,439
18183,IN,Whitley County, IN,54,873
19000,IA,Iowa,56,354
19001,IA,Adair County, IA,53,416
19003,IA,Adams County, IA,46,939
19005,IA,Allamakee County, IA,49,439
19007,IA,Appanoose County, IA,39,124
19009,IA,Audubon County, IA,49,560
19011,IA,Benton County, IA,63,069
19013,IA,Black Hawk County, IA,50,887
19015,IA,Boone County, IA,60,421
19017,IA,Bremer County, IA,65,733
19019,IA,Buchanan County, IA,57,228
19021,IA,Buena Vista County, IA,52,344
19023,IA,Butler County, IA,54,970
19025,IA,Calhoun County, IA,50,767
19027,IA,Carroll County, IA,56,292
19029,IA,Cass County, IA,47,897
19031,IA,Cedar County, IA,63,672
19033,IA,Cerro Gordo County, IA,53,109
19035,IA,Cherokee County, IA,53,534
19037,IA,Chickasaw County, IA,49,197
19039,IA,Clarke County, IA,47,753
19041,IA,Clay County, IA,53,549
19043,IA,Clayton County, IA,53,809
19045,IA,Clinton County, IA,49,850
19047,IA,Crawford County, IA,51,473
19049,IA,Dallas County, IA,82,123
19051,IA,Davis County, IA,49,636
19053,IA,Decatur County, IA,36,808
19055,IA,Delaware County, IA,56,747
19057,IA,Des Moines County, IA,48,991
19059,IA,Dickinson County, IA,58,019
19061,IA,Dubuque County, IA,59,403
19063,IA,Emmet County, IA,48,035
19065,IA,Fayette County, IA,52,192
19067,IA,Floyd County, IA,49,771
19069,IA,Franklin County, IA,52,860
19071,IA,Fremont County, IA,53,861
19073,IA,Greene County, IA,48,769
19075,IA,Grundy County, IA,64,146
19077,IA,Guthrie County, IA,55,531
19079,IA,Hamilton County, IA,58,920
19081,IA,Hancock County, IA,57,222
19083,IA,Hardin County, IA,50,616
19085,IA,Harrison County, IA,55,325
19087,IA,Henry County, IA,50,684
19089,IA,Howard County, IA,49,916
19091,IA,Humboldt County, IA,54,315
19093,IA,Ida County, IA,53,300
19095,IA,Iowa County, IA,57,771
19097,IA,Jackson County, IA,49,769
19099,IA,Jasper County, IA,53,829
19101,IA,Jefferson County, IA,46,617
19103,IA,Johnson County, IA,58,904
19105,IA,Jones County, IA,55,210
19107,IA,Keokuk County, IA,49,898
19109,IA,Kossuth County, IA,55,129
19111,IA,Lee County, IA,49,654
19113,IA,Linn County, IA,64,625
19115,IA,Louisa County, IA,52,271
19117,IA,Lucas County, IA,55,871
19119,IA,Lyon County, IA,62,496
19121,IA,Madison County, IA,64,776
19123,IA,Mahaska County, IA,51,839
19125,IA,Marion County, IA,61,098
19127,IA,Marshall County, IA,53,645
19129,IA,Mills County, IA,75,550
19131,IA,Mitchell County, IA,55,129
19133,IA,Monona County, IA,47,371
19135,IA,Monroe County, IA,49,402
19137,IA,Montgomery County, IA,47,197
19139,IA,Muscatine County, IA,57,583
19141,IA,O'Brien County, IA,50,607
19143,IA,Osceola County, IA,55,375
19145,IA,Page County, IA,49,507
19147,IA,Palo Alto County, IA,50,642
19149,IA,Plymouth County, IA,66,070
19151,IA,Pocahontas County, IA,51,260
19153,IA,Polk County, IA,64,169
19155,IA,Pottawattamie County, IA,55,442
19157,IA,Poweshiek County, IA,52,408
19159,IA,Ringgold County, IA,47,638
19161,IA,Sac County, IA,54,660
19163,IA,Scott County, IA,56,208
19165,IA,Shelby County, IA,59,121
19167,IA,Sioux County, IA,66,605
19169,IA,Story County, IA,55,561
19171,IA,Tama County, IA,50,468
19173,IA,Taylor County, IA,50,695
19175,IA,Union County, IA,47,422
19177,IA,Van Buren County, IA,44,875
19179,IA,Wapello County, IA,41,312
19181,IA,Warren County, IA,74,031
19183,IA,Washington County, IA,57,315
19185,IA,Wayne County, IA,41,118
19187,IA,Webster County, IA,48,013
19189,IA,Winnebago County, IA,52,953
19191,IA,Winneshiek County, IA,62,115
19193,IA,Woodbury County, IA,51,877
19195,IA,Worth County, IA,54,628
19197,IA,Wright County, IA,47,815
20000,KS,Kansas,54,828
20001,KS,Allen County, KS,41,950
20003,KS,Anderson County, KS,49,215
20005,KS,Atchison County, KS,49,826
20007,KS,Barber County, KS,47,540
20009,KS,Barton County, KS,47,194
20011,KS,Bourbon County, KS,44,424
20013,KS,Brown County, KS,43,960
20015,KS,Butler County, KS,60,836
20017,KS,Chase County, KS,44,940
20019,KS,Chautauqua County, KS,40,859
20021,KS,Cherokee County, KS,41,140
20023,KS,Cheyenne County, KS,42,649
20025,KS,Clark County, KS,51,280
20027,KS,Clay County, KS,50,291
20029,KS,Cloud County, KS,42,431
20031,KS,Coffey County, KS,57,224
20033,KS,Comanche County, KS,44,898
20035,KS,Cowley County, KS,45,907
20037,KS,Crawford County, KS,39,521
20039,KS,Decatur County, KS,41,095
20041,KS,Dickinson County, KS,50,268
20043,KS,Doniphan County, KS,47,320
20045,KS,Douglas County, KS,55,446
20047,KS,Edwards County, KS,46,825
20049,KS,Elk County, KS,40,227
20051,KS,Ellis County, KS,52,265
20053,KS,Ellsworth County, KS,50,403
20055,KS,Finney County, KS,51,812
20057,KS,Ford County, KS,47,175
20059,KS,Franklin County, KS,50,155
20061,KS,Geary County, KS,46,326
20063,KS,Gove County, KS,51,445
20065,KS,Graham County, KS,42,224
20067,KS,Grant County, KS,58,620
20069,KS,Gray County, KS,64,274
20071,KS,Greeley County, KS,47,620
20073,KS,Greenwood County, KS,40,518
20075,KS,Hamilton County, KS,49,932
20077,KS,Harper County, KS,42,023
20079,KS,Harvey County, KS,56,848
20081,KS,Haskell County, KS,50,514
20083,KS,Hodgeman County, KS,51,244
20085,KS,Jackson County, KS,57,869
20087,KS,Jefferson County, KS,62,285
20089,KS,Jewell County, KS,40,940
20091,KS,Johnson County, KS,80,872
20093,KS,Kearny County, KS,59,254
20095,KS,Kingman County, KS,59,721
20097,KS,Kiowa County, KS,42,976
20099,KS,Labette County, KS,41,103
20101,KS,Lane County, KS,56,677
20103,KS,Leavenworth County, KS,67,558
20105,KS,Lincoln County, KS,42,092
20107,KS,Linn County, KS,44,391
20109,KS,Logan County, KS,48,453
20111,KS,Lyon County, KS,43,600
20113,KS,McPherson County, KS,56,488
20115,KS,Marion County, KS,51,569
20117,KS,Marshall County, KS,48,687
20119,KS,Meade County, KS,57,187
20121,KS,Miami County, KS,67,651
20123,KS,Mitchell County, KS,49,552
20125,KS,Montgomery County, KS,41,281
20127,KS,Morris County, KS,48,093
20129,KS,Morton County, KS,49,717
20131,KS,Nemaha County, KS,55,324
20133,KS,Neosho County, KS,42,441
20135,KS,Ness County, KS,46,439
20137,KS,Norton County, KS,45,845
20139,KS,Osage County, KS,54,760
20141,KS,Osborne County, KS,41,967
20143,KS,Ottawa County, KS,52,808
20145,KS,Pawnee County, KS,46,961
20147,KS,Phillips County, KS,49,386
20149,KS,Pottawatomie County, KS,64,704
20151,KS,Pratt County, KS,51,419
20153,KS,Rawlins County, KS,47,377
20155,KS,Reno County, KS,46,208
20157,KS,Republic County, KS,43,921
20159,KS,Rice County, KS,47,737
20161,KS,Riley County, KS,49,901
20163,KS,Rooks County, KS,45,268
20165,KS,Rush County, KS,45,281
20167,KS,Russell County, KS,43,857
20169,KS,Saline County, KS,48,748
20171,KS,Scott County, KS,60,540
20173,KS,Sedgwick County, KS,52,612
20175,KS,Seward County, KS,48,648
20177,KS,Shawnee County, KS,55,387
20179,KS,Sheridan County, KS,49,860
20181,KS,Sherman County, KS,48,456
20183,KS,Smith County, KS,40,006
20185,KS,Stafford County, KS,46,104
20187,KS,Stanton County, KS,58,135
20189,KS,Stevens County, KS,57,432
20191,KS,Sumner County, KS,52,186
20193,KS,Thomas County, KS,53,816
20195,KS,Trego County, KS,46,756
20197,KS,Wabaunsee County, KS,61,502
20199,KS,Wallace County, KS,47,844
20201,KS,Washington County, KS,45,077
20203,KS,Wichita County, KS,55,336
20205,KS,Wilson County, KS,43,134
20207,KS,Woodson County, KS,35,417
20209,KS,Wyandotte County, KS,43,396
21000,KY,Kentucky,46,610
21001,KY,Adair County, KY,33,925
21003,KY,Allen County, KY,41,368
21005,KY,Anderson County, KY,57,448
21007,KY,Ballard County, KY,45,074
21009,KY,Barren County, KY,40,274
21011,KY,Bath County, KY,36,468
21013,KY,Bell County, KY,26,014
21015,KY,Boone County, KY,72,942
21017,KY,Bourbon County, KY,46,231
21019,KY,Boyd County, KY,44,569
21021,KY,Boyle County, KY,44,834
21023,KY,Bracken County, KY,47,182
21025,KY,Breathitt County, KY,26,659
21027,KY,Breckinridge County, KY,43,053
21029,KY,Bullitt County, KY,63,570
21031,KY,Butler County, KY,41,701
21033,KY,Caldwell County, KY,40,327
21035,KY,Calloway County, KY,39,438
21037,KY,Campbell County, KY,61,490
21039,KY,Carlisle County, KY,45,362
21041,KY,Carroll County, KY,47,726
21043,KY,Carter County, KY,37,406
21045,KY,Casey County, KY,29,417
21047,KY,Christian County, KY,41,081
21049,KY,Clark County, KY,48,474
21051,KY,Clay County, KY,24,901
21053,KY,Clinton County, KY,29,582
21055,KY,Crittenden County, KY,40,656
21057,KY,Cumberland County, KY,30,771
21059,KY,Daviess County, KY,51,153
21061,KY,Edmonson County, KY,38,395
21063,KY,Elliott County, KY,33,335
21065,KY,Estill County, KY,33,839
21067,KY,Fayette County, KY,53,288
21069,KY,Fleming County, KY,38,860
21071,KY,Floyd County, KY,31,295
21073,KY,Franklin County, KY,52,395
21075,KY,Fulton County, KY,30,605
21077,KY,Gallatin County, KY,49,945
21079,KY,Garrard County, KY,46,967
21081,KY,Grant County, KY,49,312
21083,KY,Graves County, KY,41,705
21085,KY,Grayson County, KY,38,418
21087,KY,Green County, KY,36,246
21089,KY,Greenup County, KY,46,815
21091,KY,Hancock County, KY,56,823
21093,KY,Hardin County, KY,52,040
21095,KY,Harlan County, KY,25,240
21097,KY,Harrison County, KY,49,615
21099,KY,Hart County, KY,36,628
21101,KY,Henderson County, KY,46,936
21103,KY,Henry County, KY,51,774
21105,KY,Hickman County, KY,39,859
21107,KY,Hopkins County, KY,43,590
21109,KY,Jackson County, KY,30,798
21111,KY,Jefferson County, KY,52,008
21113,KY,Jessamine County, KY,55,047
21115,KY,Johnson County, KY,35,408
21117,KY,Kenton County, KY,61,798
21119,KY,Knott County, KY,29,786
21121,KY,Knox County, KY,27,432
21123,KY,Larue County, KY,44,522
21125,KY,Laurel County, KY,38,323
21127,KY,Lawrence County, KY,33,757
21129,KY,Lee County, KY,25,372
21131,KY,Leslie County, KY,28,595
21133,KY,Letcher County, KY,29,308
21135,KY,Lewis County, KY,32,848
21137,KY,Lincoln County, KY,35,934
21139,KY,Livingston County, KY,45,229
21141,KY,Logan County, KY,43,985
21143,KY,Lyon County, KY,44,767
21145,KY,McCracken County, KY,42,936
21147,KY,McCreary County, KY,25,087
21149,KY,McLean County, KY,43,656
21151,KY,Madison County, KY,45,406
21153,KY,Magoffin County, KY,28,996
21155,KY,Marion County, KY,41,233
21157,KY,Marshall County, KY,50,165
21159,KY,Martin County, KY,29,861
21161,KY,Mason County, KY,43,683
21163,KY,Meade County, KY,51,893
21165,KY,Menifee County, KY,33,734
21167,KY,Mercer County, KY,51,048
21169,KY,Metcalfe County, KY,33,562
21171,KY,Monroe County, KY,33,425
21173,KY,Montgomery County, KY,44,890
21175,KY,Morgan County, KY,33,716
21177,KY,Muhlenberg County, KY,42,098
21179,KY,Nelson County, KY,56,239
21181,KY,Nicholas County, KY,38,958
21183,KY,Ohio County, KY,40,859
21185,KY,Oldham County, KY,92,454
21187,KY,Owen County, KY,46,358
21189,KY,Owsley County, KY,23,115
21191,KY,Pendleton County, KY,51,680
21193,KY,Perry County, KY,31,814
21195,KY,Pike County, KY,32,734
21197,KY,Powell County, KY,35,169
21199,KY,Pulaski County, KY,37,782
21201,KY,Robertson County, KY,41,877
21203,KY,Rockcastle County, KY,35,567
21205,KY,Rowan County, KY,38,684
21207,KY,Russell County, KY,33,490
21209,KY,Scott County, KY,64,809
21211,KY,Shelby County, KY,61,700
21213,KY,Simpson County, KY,45,643
21215,KY,Spencer County, KY,71,156
21217,KY,Taylor County, KY,37,806
21219,KY,Todd County, KY,41,072
21221,KY,Trigg County, KY,37,965
21223,KY,Trimble County, KY,51,827
21225,KY,Union County, KY,47,017
21227,KY,Warren County, KY,47,253
21229,KY,Washington County, KY,48,041
21231,KY,Wayne County, KY,30,923
21233,KY,Webster County, KY,43,605
21235,KY,Whitley County, KY,31,985
21237,KY,Wolfe County, KY,28,443
21239,KY,Woodford County, KY,58,712
22000,LA,Louisiana,45,374
22001,LA,Acadia Parish, LA,40,218
22003,LA,Allen Parish, LA,41,584
22005,LA,Ascension Parish, LA,74,212
22007,LA,Assumption Parish, LA,45,847
22009,LA,Avoyelles Parish, LA,34,997
22011,LA,Beauregard Parish, LA,49,436
22013,LA,Bienville Parish, LA,33,887
22015,LA,Bossier Parish, LA,50,048
22017,LA,Caddo Parish, LA,38,414
22019,LA,Calcasieu Parish, LA,47,052
22021,LA,Caldwell Parish, LA,35,428
22023,LA,Cameron Parish, LA,52,479
22025,LA,Catahoula Parish, LA,33,154
22027,LA,Claiborne Parish, LA,34,228
22029,LA,Concordia Parish, LA,32,685
22031,LA,De Soto Parish, LA,43,325
22033,LA,East Baton Rouge Parish, LA,50,451
22035,LA,East Carroll Parish, LA,25,810
22037,LA,East Feliciana Parish, LA,46,172
22039,LA,Evangeline Parish, LA,34,440
22041,LA,Franklin Parish, LA,31,873
22043,LA,Grant Parish, LA,42,948
22045,LA,Iberia Parish, LA,41,604
22047,LA,Iberville Parish, LA,41,679
22049,LA,Jackson Parish, LA,41,192
22051,LA,Jefferson Parish, LA,49,681
22053,LA,Jefferson Davis Parish, LA,42,134
22055,LA,Lafayette Parish, LA,51,125
22057,LA,Lafourche Parish, LA,52,220
22059,LA,LaSalle Parish, LA,45,169
22061,LA,Lincoln Parish, LA,39,158
22063,LA,Livingston Parish, LA,58,318
22065,LA,Madison Parish, LA,27,306
22067,LA,Morehouse Parish, LA,32,269
22069,LA,Natchitoches Parish, LA,32,094
22071,LA,Orleans Parish, LA,38,418
22073,LA,Ouachita Parish, LA,38,525
22075,LA,Plaquemines Parish, LA,55,950
22077,LA,Pointe Coupee Parish, LA,42,545
22079,LA,Rapides Parish, LA,42,452
22081,LA,Red River Parish, LA,33,044
22083,LA,Richland Parish, LA,33,820
22085,LA,Sabine Parish, LA,42,700
22087,LA,St. Bernard Parish, LA,39,450
22089,LA,St. Charles Parish, LA,64,742
22091,LA,St. Helena Parish, LA,35,519
22093,LA,St. James Parish, LA,47,876
22095,LA,St. John the Baptist Parish, LA,52,166
22097,LA,St. Landry Parish, LA,32,185
22099,LA,St. Martin Parish, LA,46,560
22101,LA,St. Mary Parish, LA,37,822
22103,LA,St. Tammany Parish, LA,65,861
22105,LA,Tangipahoa Parish, LA,44,625
22107,LA,Tensas Parish, LA,26,657
22109,LA,Terrebonne Parish, LA,49,206
22111,LA,Union Parish, LA,42,166
22113,LA,Vermilion Parish, LA,44,048
22115,LA,Vernon Parish, LA,47,172
22117,LA,Washington Parish, LA,34,240
22119,LA,Webster Parish, LA,33,251
22121,LA,West Baton Rouge Parish, LA,54,454
22123,LA,West Carroll Parish, LA,35,638
22125,LA,West Feliciana Parish, LA,56,459
22127,LA,Winn Parish, LA,37,600
23000,ME,Maine,52,926
23001,ME,Androscoggin County, ME,48,494
23003,ME,Aroostook County, ME,39,746
23005,ME,Cumberland County, ME,65,475
23007,ME,Franklin County, ME,43,532
23009,ME,Hancock County, ME,53,941
23011,ME,Kennebec County, ME,51,013
23013,ME,Knox County, ME,53,610
23015,ME,Lincoln County, ME,54,026
23017,ME,Oxford County, ME,44,508
23019,ME,Penobscot County, ME,47,076
23021,ME,Piscataquis County, ME,35,874
23023,ME,Sagadahoc County, ME,59,271
23025,ME,Somerset County, ME,42,134
23027,ME,Waldo County, ME,48,422
23029,ME,Washington County, ME,37,711
23031,ME,York County, ME,60,520
24000,MD,Maryland,78,787
24001,MD,Allegany County, MD,44,708
24003,MD,Anne Arundel County, MD,95,297
24005,MD,Baltimore County, MD,72,305
24009,MD,Calvert County, MD,97,188
24011,MD,Caroline County, MD,49,616
24013,MD,Carroll County, MD,89,529
24015,MD,Cecil County, MD,70,504
24017,MD,Charles County, MD,93,947
24019,MD,Dorchester County, MD,44,491
24021,MD,Frederick County, MD,89,541
24023,MD,Garrett County, MD,46,710
24025,MD,Harford County, MD,83,595
24027,MD,Howard County, MD,119,386
24029,MD,Kent County, MD,54,210
24031,MD,Montgomery County, MD,99,604
24033,MD,Prince George's County, MD,78,680
24035,MD,Queen Anne's County, MD,79,966
24037,MD,St. Mary's County, MD,80,049
24039,MD,Somerset County, MD,38,546
24041,MD,Talbot County, MD,62,264
24043,MD,Washington County, MD,54,643
24045,MD,Wicomico County, MD,50,015
24047,MD,Worcester County, MD,53,509
24510,MD,Baltimore city, MD,46,604
25000,MA,Massachusetts,75,207
25001,MA,Barnstable County, MA,67,374
25003,MA,Berkshire County, MA,56,011
25005,MA,Bristol County, MA,65,154
25007,MA,Dukes County, MA,66,528
25009,MA,Essex County, MA,73,503
25011,MA,Franklin County, MA,56,544
25013,MA,Hampden County, MA,51,589
25015,MA,Hampshire County, MA,64,425
25017,MA,Middlesex County, MA,94,977
25019,MA,Nantucket County/town, MA,82,324
25021,MA,Norfolk County, MA,92,606
25023,MA,Plymouth County, MA,81,483
25025,MA,Suffolk County, MA,61,367
25027,MA,Worcester County, MA,69,064
26000,MI,Michigan,52,436
26001,MI,Alcona County, MI,37,900
26003,MI,Alger County, MI,43,693
26005,MI,Allegan County, MI,58,311
26007,MI,Alpena County, MI,42,332
26009,MI,Antrim County, MI,50,356
26011,MI,Arenac County, MI,43,339
26013,MI,Baraga County, MI,44,187
26015,MI,Barry County, MI,60,818
26017,MI,Bay County, MI,45,731
26019,MI,Benzie County, MI,50,323
26021,MI,Berrien County, MI,47,237
26023,MI,Branch County, MI,48,321
26025,MI,Calhoun County, MI,46,423
26027,MI,Cass County, MI,51,530
26029,MI,Charlevoix County, MI,52,944
26031,MI,Cheboygan County, MI,41,667
26033,MI,Chippewa County, MI,43,683
26035,MI,Clare County, MI,37,646
26037,MI,Clinton County, MI,66,396
26039,MI,Crawford County, MI,39,208
26041,MI,Delta County, MI,43,835
26043,MI,Dickinson County, MI,46,094
26045,MI,Eaton County, MI,57,807
26047,MI,Emmet County, MI,51,122
26049,MI,Genesee County, MI,44,174
26051,MI,Gladwin County, MI,41,251
26053,MI,Gogebic County, MI,36,429
26055,MI,Grand Traverse County, MI,57,367
26057,MI,Gratiot County, MI,42,642
26059,MI,Hillsdale County, MI,49,049
26061,MI,Houghton County, MI,38,603
26063,MI,Huron County, MI,44,845
26065,MI,Ingham County, MI,49,387
26067,MI,Ionia County, MI,50,383
26069,MI,Iosco County, MI,39,721
26071,MI,Iron County, MI,38,913
26073,MI,Isabella County, MI,42,924
26075,MI,Jackson County, MI,50,809
26077,MI,Kalamazoo County, MI,53,370
26079,MI,Kalkaska County, MI,48,426
26081,MI,Kent County, MI,59,649
26083,MI,Keweenaw County, MI,42,799
26085,MI,Lake County, MI,33,708
26087,MI,Lapeer County, MI,56,079
26089,MI,Leelanau County, MI,62,174
26091,MI,Lenawee County, MI,52,738
26093,MI,Livingston County, MI,79,388
26095,MI,Luce County, MI,41,881
26097,MI,Mackinac County, MI,42,887
26099,MI,Macomb County, MI,60,175
26101,MI,Manistee County, MI,46,851
26103,MI,Marquette County, MI,50,681
26105,MI,Mason County, MI,46,624
26107,MI,Mecosta County, MI,41,759
26109,MI,Menominee County, MI,42,306
26111,MI,Midland County, MI,58,526
26113,MI,Missaukee County, MI,41,625
26115,MI,Monroe County, MI,61,962
26117,MI,Montcalm County, MI,46,877
26119,MI,Montmorency County, MI,37,021
26121,MI,Muskegon County, MI,44,473
26123,MI,Newaygo County, MI,47,221
26125,MI,Oakland County, MI,72,078
26127,MI,Oceana County, MI,42,446
26129,MI,Ogemaw County, MI,37,842
26131,MI,Ontonagon County, MI,35,894
26133,MI,Osceola County, MI,41,018
26135,MI,Oscoda County, MI,36,181
26137,MI,Otsego County, MI,50,061
26139,MI,Ottawa County, MI,65,004
26141,MI,Presque Isle County, MI,43,484
26143,MI,Roscommon County, MI,37,817
26145,MI,Saginaw County, MI,45,739
26147,MI,St. Clair County, MI,52,178
26149,MI,St. Joseph County, MI,48,271
26151,MI,Sanilac County, MI,43,579
26153,MI,Schoolcraft County, MI,42,883
26155,MI,Shiawassee County, MI,52,716
26157,MI,Tuscola County, MI,46,950
26159,MI,Van Buren County, MI,48,518
26161,MI,Washtenaw County, MI,66,040
26163,MI,Wayne County, MI,43,570
26165,MI,Wexford County, MI,40,485
27000,MN,Minnesota,65,583
27001,MN,Aitkin County, MN,46,617
27003,MN,Anoka County, MN,76,497
27005,MN,Becker County, MN,55,780
27007,MN,Beltrami County, MN,45,344
27009,MN,Benton County, MN,53,675
27011,MN,Big Stone County, MN,46,713
27013,MN,Blue Earth County, MN,53,829
27015,MN,Brown County, MN,56,049
27017,MN,Carlton County, MN,58,509
27019,MN,Carver County, MN,94,057
27021,MN,Cass County, MN,49,585
27023,MN,Chippewa County, MN,51,675
27025,MN,Chisago County, MN,74,908
27027,MN,Clay County, MN,59,937
27029,MN,Clearwater County, MN,43,797
27031,MN,Cook County, MN,48,884
27033,MN,Cottonwood County, MN,47,437
27035,MN,Crow Wing County, MN,51,803
27037,MN,Dakota County, MN,79,111
27039,MN,Dodge County, MN,68,238
27041,MN,Douglas County, MN,55,257
27043,MN,Faribault County, MN,49,176
27045,MN,Fillmore County, MN,60,575
27047,MN,Freeborn County, MN,48,943
27049,MN,Goodhue County, MN,66,038
27051,MN,Grant County, MN,51,274
27053,MN,Hennepin County, MN,71,184
27055,MN,Houston County, MN,58,201
27057,MN,Hubbard County, MN,49,129
27059,MN,Isanti County, MN,68,303
27061,MN,Itasca County, MN,51,644
27063,MN,Jackson County, MN,58,849
27065,MN,Kanabec County, MN,51,347
27067,MN,Kandiyohi County, MN,53,034
27069,MN,Kittson County, MN,50,012
27071,MN,Koochiching County, MN,49,393
27073,MN,Lac qui Parle County, MN,49,669
27075,MN,Lake County, MN,62,746
27077,MN,Lake of the Woods County, MN,47,584
27079,MN,Le Sueur County, MN,63,451
27081,MN,Lincoln County, MN,46,405
27083,MN,Lyon County, MN,52,989
27085,MN,McLeod County, MN,58,393
27087,MN,Mahnomen County, MN,41,640
27089,MN,Marshall County, MN,54,651
27091,MN,Martin County, MN,48,326
27093,MN,Meeker County, MN,61,374
27095,MN,Mille Lacs County, MN,53,407
27097,MN,Morrison County, MN,51,422
27099,MN,Mower County, MN,53,302
27101,MN,Murray County, MN,52,373
27103,MN,Nicollet County, MN,66,868
27105,MN,Nobles County, MN,56,069
27107,MN,Norman County, MN,49,572
27109,MN,Olmsted County, MN,72,511
27111,MN,Otter Tail County, MN,51,252
27113,MN,Pennington County, MN,52,724
27115,MN,Pine County, MN,50,962
27117,MN,Pipestone County, MN,51,050
27119,MN,Polk County, MN,50,893
27121,MN,Pope County, MN,58,892
27123,MN,Ramsey County, MN,60,287
27125,MN,Red Lake County, MN,50,625
27127,MN,Redwood County, MN,54,918
27129,MN,Renville County, MN,56,724
27131,MN,Rice County, MN,67,726
27133,MN,Rock County, MN,57,518
27135,MN,Roseau County, MN,55,879
27137,MN,St. Louis County, MN,50,156
27139,MN,Scott County, MN,91,046
27141,MN,Sherburne County, MN,83,304
27143,MN,Sibley County, MN,60,978
27145,MN,Stearns County, MN,57,881
27147,MN,Steele County, MN,60,619
27149,MN,Stevens County, MN,58,179
27151,MN,Swift County, MN,50,954
27153,MN,Todd County, MN,46,255
27155,MN,Traverse County, MN,50,416
27157,MN,Wabasha County, MN,63,115
27159,MN,Wadena County, MN,40,963
27161,MN,Waseca County, MN,53,383
27163,MN,Washington County, MN,90,755
27165,MN,Watonwan County, MN,49,482
27167,MN,Wilkin County, MN,54,373
27169,MN,Winona County, MN,56,499
27171,MN,Wright County, MN,76,256
27173,MN,Yellow Medicine County, MN,55,690
28000,MS,Mississippi,41,793
28001,MS,Adams County, MS,32,956
28003,MS,Alcorn County, MS,38,675
28005,MS,Amite County, MS,34,986
28007,MS,Attala County, MS,31,722
28009,MS,Benton County, MS,36,400
28011,MS,Bolivar County, MS,29,633
28013,MS,Calhoun County, MS,34,417
28015,MS,Carroll County, MS,39,622
28017,MS,Chickasaw County, MS,34,611
28019,MS,Choctaw County, MS,36,194
28021,MS,Claiborne County, MS,29,266
28023,MS,Clarke County, MS,37,814
28025,MS,Clay County, MS,34,408
